,ano,uf,cod,nome_mun,cultura,seguradora,sinistro,apolices,valor_segurado,premios,subvencao,indenizacoes,sinistralidade,taxa,sinistro2
0,2017,GO,52,abadia_de_goias,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,63000.0,738.89,332.5,0.0,0.0,0.0117284126984127,False
1,2017,GO,52,abadiania,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,8,3859644.45,149510.55,52328.69,0.0,0.0,0.0385348690496815,False
2,2017,GO,52,abadiania,Soja,Mapfre,SEM REGISTRO DE SINISTRO,4,633490.91,44461.72,17784.67,0.0,0.0,0.0679448399769994,False
3,2017,GO,52,abadiania,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,199920.0,6987.0,3144.15,0.0,0.0,0.0349489795918367,False
4,2017,GO,52,acreuna,Milho 2ª safra,Aliança do Brasil,SECA,1,103063.68,6441.48,2898.67,25260.91,3.9216003154554504,0.0625,True
5,2017,GO,52,acreuna,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,177498.56,11093.66,4992.14,0.0,0.0,0.0625,False
6,2017,GO,52,acreuna,Milho 2ª safra,Swiss Re,SECA,1,428400.0,42959.01,19331.55,150324.25,3.49924846964583,0.10027780112044801,True
7,2017,GO,52,acreuna,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,3,1233600.0,123702.69,55666.21,0.0,0.0,0.100277796348975,False
8,2017,GO,52,acreuna,Milho 2ª safra,Tokio Marine,SEM REGISTRO DE SINISTRO,1,375564.58,44390.62,19975.75,0.0,0.0,0.11819703551383899,False
9,2017,GO,52,acreuna,Soja,Aliança do Brasil,SECA,2,1658463.23,62163.82,21757.34,247760.8,3.9856109228808703,0.0374827845716978,True
10,2017,GO,52,acreuna,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,1574228.83,58458.79,20460.58,0.0,0.0,0.0373201348264823,False
11,2017,GO,52,acreuna,Soja,Allianz,SECA,1,265840.8,16097.61,6439.03,106577.84,6.62072444294526,0.0605535719122121,True
12,2017,GO,52,acreuna,Soja,Allianz,SEM REGISTRO DE SINISTRO,15,6165528.49,370588.74,148774.6,0.0,0.0,0.0627131086098052,False
13,2017,GO,52,acreuna,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,1168181.55,108668.05,48900.62,0.0,0.0,0.0930232548185682,False
14,2017,GO,52,acreuna,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,1,376451.07,23083.73,9233.47,0.0,0.0,0.0613193369326856,False
15,2017,GO,52,acreuna,Sorgo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,195251.98,13858.64,6236.39,0.0,0.0,0.0709782302847838,False
16,2017,GO,52,agua_fria_de_goias,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,4,381092.4,18921.42,8514.61,0.0,0.0,0.0485439930836316,False
17,2017,GO,52,agua_fria_de_goias,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,207716.8,12982.3,5842.04,0.0,0.0,0.0625,False
18,2017,GO,52,agua_fria_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,21,13599653.02,519978.89,181992.6,0.0,0.0,0.038513626456448,False
19,2017,GO,52,agua_fria_de_goias,Soja,Mapfre,SECA,1,99661.29,5270.35,2371.65,53906.74,10.228303623099,0.0528826187178593,True
20,2017,GO,52,agua_fria_de_goias,Soja,Mapfre,SEM REGISTRO DE SINISTRO,3,1081200.0,63296.44,28483.39,0.0,0.0,0.0551370186949575,False
21,2017,GO,52,agua_limpa,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,147342.72,5733.55,2006.74,0.0,0.0,0.0389130185732963,False
22,2017,GO,52,alexania,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1486707.47,56660.88,19831.31,0.0,0.0,0.0383185195826138,False
23,2017,GO,52,alexania,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,950300.0,33210.0,14944.5,0.0,0.0,0.0349468588866674,False
24,2017,GO,52,alto_paraiso_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,81545.84,2995.52,1048.43,0.0,0.0,0.0367341853367382,False
25,2017,GO,52,alto_paraiso_de_goias,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,657501.99,39814.19,15925.67,0.0,0.0,0.0605537178678349,False
26,2017,GO,52,alto_paraiso_de_goias,Soja,Mapfre,SEM REGISTRO DE SINISTRO,5,1606382.14,89084.08,40087.81,0.0,0.0,0.0546999063119158,False
27,2017,GO,52,alvorada_do_norte,Feijão,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,370333.5,29626.68,13332.01,0.0,0.0,0.08,False
28,2017,GO,52,alvorada_do_norte,Feijão,Mapfre,SEM REGISTRO DE SINISTRO,1,250000.0,7886.61,2760.31,0.0,0.0,0.03154644,False
29,2017,GO,52,alvorada_do_norte,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,688151.97,33659.6,11780.86,0.0,0.0,0.0489130329743879,False
30,2017,GO,52,alvorada_do_norte,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1988892.92,76026.66,26609.34,0.0,0.0,0.0382353472532233,False
31,2017,GO,52,amaralina,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,2,577800.0,5783.65,2602.64,0.0,0.0,0.0100097637468914,False
32,2017,GO,52,amaralina,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,464477.45,16686.65,5840.33,0.0,0.0,0.0359256407388561,False
33,2017,GO,52,amorinopolis,Soja,Aliança do Brasil,SECA,1,523831.66,19513.46,6829.71,14695.48,0.7530945306470509,0.0372513948469629,True
34,2017,GO,52,amorinopolis,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,555918.06,21548.29,7541.9,0.0,0.0,0.0385862492160742,False
35,2017,GO,52,anapolis,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,8,4884807.62,185700.78,65525.96,0.0,0.0,0.0374435179704878,False
36,2017,GO,52,anapolis,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,5,2371500.0,82881.0,37296.45,0.0,0.0,0.0349474556610049,False
37,2017,GO,52,anicuns,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,289822.0,15663.75,7048.68,0.0,0.0,0.0540461041604847,False
38,2017,GO,52,apore,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,1385263.0,86578.93,38960.52,0.0,0.0,0.0624999945858657,False
39,2017,GO,52,apore,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,4889451.16,182798.72,63979.55,0.0,0.0,0.0374917353934024,False
40,2017,GO,52,apore,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,300001.3,14477.57,6514.9,0.0,0.0,0.0482583575471173,False
41,2017,GO,52,aragoiania,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,131695.02,4676.03,1636.61,0.0,0.0,0.0355065058648383,False
42,2017,GO,52,arenopolis,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,489194.64,17653.54,7061.42,0.0,0.0,0.0360869448610475,False
43,2017,GO,52,aurilandia,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,215049.2,7223.87,3250.74,0.0,0.0,0.0335917083160505,False
44,2017,GO,52,avelinopolis,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,72682.11,4542.63,2044.18,0.0,0.0,0.0624999742027302,False
45,2017,GO,52,bela_vista_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,1997635.91,75140.88,26299.31,0.0,0.0,0.0377462581475196,False
46,2017,GO,52,bom_jardim_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,2009065.52,70893.05,26751.89,0.0,0.0,0.0326328010552679,False
47,2017,GO,52,bom_jesus,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,291018.8,4491.8,2021.3,0.0,0.0,0.015434708412643,False
48,2017,GO,52,bom_jesus,Cana-de-açúcar,Swiss Re,SEM REGISTRO DE SINISTRO,4,1861410.0,37442.08,16848.93,0.0,0.0,0.0201149058802898,False
49,2017,GO,52,bom_jesus,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,9,1538532.24,96158.22,43271.21,0.0,0.0,0.0624999547125617,False
50,2017,GO,52,bom_jesus,Milho 2ª safra,Allianz,SEM REGISTRO DE SINISTRO,1,130987.69,22369.43,10066.23,0.0,0.0,0.170775055274278,False
51,2017,GO,52,bom_jesus,Milho 2ª safra,Mapfre,SEM REGISTRO DE SINISTRO,3,431243.97,41575.38,18708.91,0.0,0.0,0.0964080357995165,False
52,2017,GO,52,bom_jesus,Soja,Aliança do Brasil,CHUVA EXCESSIVA,1,457862.78,17171.7,6010.1,55607.26,3.23830837948485,0.0375040312296186,True
53,2017,GO,52,bom_jesus,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,27,13508673.05,509058.51,178170.48,0.0,0.0,0.0376601507807842,False
54,2017,GO,52,bom_jesus,Soja,Mapfre,SEM REGISTRO DE SINISTRO,3,572633.96,29944.9,13475.19,0.0,0.0,0.0516389952074043,False
55,2017,GO,52,bom_jesus,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,11,1732251.35,107163.61,48223.61,0.0,0.0,0.0618640656055138,False
56,2017,GO,52,bom_jesus,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,2,1049133.34,62305.68,24922.19,0.0,0.0,0.0593877267438493,False
57,2017,GO,52,bonopolis,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,730459.77,26423.01,9248.05,0.0,0.0,0.0361731214848423,False
58,2017,GO,52,buriti_alegre,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,718821.28,44926.32,20216.84,0.0,0.0,0.0624999838391986,False
59,2017,GO,52,buriti_alegre,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,7,4791334.11,183674.35,64285.98,0.0,0.0,0.0379400432907139,False
60,2017,GO,52,cabeceiras,Feijão,Mapfre,SEM REGISTRO DE SINISTRO,2,1620000.0,51105.2,17886.81,0.0,0.0,0.0315464199239018,False
61,2017,GO,52,cabeceiras,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,295458.0,18466.12,8309.75,0.0,0.0,0.0624999830771209,False
62,2017,GO,52,cabeceiras,Milho 2ª safra,Mapfre,SECA,4,391710.0,35902.64,16156.18,102266.3,2.8484339870271405,0.0905931242207097,True
63,2017,GO,52,cabeceiras,Milho 2ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,160875.0,15509.64,6979.33,0.0,0.0,0.0964080186480187,False
64,2017,GO,52,cabeceiras,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,13,8593374.65,330671.27,115734.94,0.0,0.0,0.0384969634417251,False
65,2017,GO,52,cabeceiras,Soja,Allianz,SEM REGISTRO DE SINISTRO,6,2402882.5,102061.28,45927.53,0.0,0.0,0.0424744519720295,False
66,2017,GO,52,cabeceiras,Soja,Mapfre,SEM REGISTRO DE SINISTRO,5,380180.8,21188.88,9200.62,0.0,0.0,0.058716107777328,False
67,2017,GO,52,cachoeira_alta,Floresta,Mapfre,SEM REGISTRO DE SINISTRO,1,1155647.61,11996.26,5398.31,0.0,0.0,0.0103805519054377,False
68,2017,GO,52,cachoeira_alta,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,320000.0,3203.13,1441.4,0.0,0.0,0.01000978125,False
69,2017,GO,52,cachoeira_alta,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,161500.0,1894.14,852.36,0.0,0.0,0.0117284210526316,False
70,2017,GO,52,cachoeira_dourada,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,6,1412426.11,52589.03,18406.17,0.0,0.0,0.0373422898076108,False
71,2017,GO,52,cachoeira_dourada,Soja,Allianz,SEM REGISTRO DE SINISTRO,13,1283200.0,96013.66,38405.35,0.0,0.0,0.0748235306564644,False
72,2017,GO,52,cachoeira_dourada,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,57437.78,3710.49,1484.2,0.0,0.0,0.0646001638642719,False
73,2017,GO,52,cacu,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,111600.0,1308.89,589.0,0.0,0.0,0.0117284050179211,False
74,2017,GO,52,cacu,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,891295.02,33263.71,11642.3,0.0,0.0,0.0373206505742622,False
75,2017,GO,52,caiaponia,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,391156.47,24447.27,11001.27,0.0,0.0,0.0624999679987681,False
76,2017,GO,52,caiaponia,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,2,1850000.0,185513.93,76061.25,0.0,0.0,0.100277789457071,False
77,2017,GO,52,caiaponia,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,2,558000.0,5585.45,2513.44,0.0,0.0,0.0100097596440137,False
78,2017,GO,52,caiaponia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,40,32692056.85,1241861.97,439172.61,0.0,0.0,0.0382076357510195,False
79,2017,GO,52,caiaponia,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,40000.0,2992.93,1197.16,0.0,0.0,0.07482325,False
80,2017,GO,52,caiaponia,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,62000.12,3720.16,1488.06,0.0,0.0,0.060002464511359,False
81,2017,GO,52,caiaponia,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,215239.47,12656.09,5695.24,0.0,0.0,0.0588000425758343,False
82,2017,GO,52,caiaponia,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,1,972486.66,62012.56,24804.98,0.0,0.0,0.0637670032409493,False
83,2017,GO,52,caldas_novas,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,282912.95,12477.95,4367.28,0.0,0.0,0.0441052627672222,False
84,2017,GO,52,caldas_novas,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,783138.96,48946.17,22025.77,0.0,0.0,0.0624999796091844,False
85,2017,GO,52,caldas_novas,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,8,3786674.42,146871.47,51405.0,0.0,0.0,0.0388430799945364,False
86,2017,GO,52,caldas_novas,Soja,Allianz,SEM REGISTRO DE SINISTRO,2,223753.56,15658.19,7046.17,0.0,0.0,0.0699796233894449,False
87,2017,GO,52,campestre_de_goias,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,235401.68,15191.62,6836.23,0.0,0.0,0.0645348835233461,False
88,2017,GO,52,campinacu,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,164000.0,1641.6,738.72,0.0,0.0,0.010009756097560999,False
89,2017,GO,52,campinorte,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,190159.2,2230.26,1003.62,0.0,0.0,0.0117283833756137,False
90,2017,GO,52,campinorte,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,11,7625143.31,291129.52,101895.33,0.0,0.0,0.0384840736062753,False
91,2017,GO,52,campo_alegre_de_goias,Feijão,Mapfre,SEM REGISTRO DE SINISTRO,2,582000.0,21533.78,7536.82,0.0,0.0,0.0369996246582153,False
92,2017,GO,52,campo_alegre_de_goias,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,1261903.54,61269.55,21444.33,0.0,0.0,0.0479116033438775,False
93,2017,GO,52,campo_alegre_de_goias,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,2,375375.0,16042.37,7219.06,0.0,0.0,0.0427369128205128,False
94,2017,GO,52,campo_alegre_de_goias,Milho 2ª safra,Aliança do Brasil,SECA,2,288189.0,18011.81,8105.31,95121.92,5.28108613182129,0.0624999912463147,True
95,2017,GO,52,campo_alegre_de_goias,Milho 2ª safra,Aliança do Brasil,VENTOS FORTES/FRIOS,1,119221.44,7451.34,3353.1,19623.85,2.63360013098315,0.0625,True
96,2017,GO,52,campo_alegre_de_goias,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,29078.4,1817.4,817.83,0.0,0.0,0.0625,False
97,2017,GO,52,campo_alegre_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,38,16037394.19,608430.01,212950.49,0.0,0.0,0.0378976197113874,False
98,2017,GO,52,campo_alegre_de_goias,Soja,Mapfre,SEM REGISTRO DE SINISTRO,22,3762214.37,204274.68,91044.22,0.0,0.0,0.0537380605427471,False
99,2017,GO,52,campo_alegre_de_goias,Soja,Sancor,SEM REGISTRO DE SINISTRO,2,999591.94,58875.99,26494.2,0.0,0.0,0.0589000251875624,False
100,2017,GO,52,campo_alegre_de_goias,Sorgo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,32249.33,2579.94,1160.97,0.0,0.0,0.0799998015462647,False
101,2017,GO,52,castelandia,Cana-de-açúcar,Swiss Re,SEM REGISTRO DE SINISTRO,1,502632.0,10726.92,4827.11,0.0,0.0,0.0213414983526715,False
102,2017,GO,52,castelandia,Milho 2ª safra,Aliança do Brasil,SECA,1,62130.6,3883.16,1747.42,26560.83,6.8400040173467005,0.0624999597621784,True
103,2017,GO,52,castelandia,Soja,Aliança do Brasil,GRANIZO,1,928663.73,34646.46,12126.26,52272.0,1.50872556676786,0.037307863848629,True
104,2017,GO,52,castelandia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,583508.55,21534.08,7536.92,0.0,0.0,0.0369712446434199,False
105,2017,GO,52,catalao,Café,Allianz,SEM REGISTRO DE SINISTRO,1,471700.0,8438.19,3797.18,0.0,0.0,0.017888891244435,False
106,2017,GO,52,catalao,Café,Swiss Re,SEM REGISTRO DE SINISTRO,1,643950.0,5453.7,2454.16,0.0,0.0,0.00846913580246914,False
107,2017,GO,52,catalao,Feijão,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,295192.5,17711.55,7970.2,0.0,0.0,0.06,False
108,2017,GO,52,catalao,Floresta,Mapfre,SEM REGISTRO DE SINISTRO,1,808138.69,21909.54,9859.29,0.0,0.0,0.0271111138114177,False
109,2017,GO,52,catalao,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,895610.98,43807.05,15332.46,0.0,0.0,0.0489130336477117,False
110,2017,GO,52,catalao,Milho 2ª safra,Aliança do Brasil,SECA,1,109953.69,6872.1,3092.45,52063.07,7.576005878843441,0.0624999488420989,True
111,2017,GO,52,catalao,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,2415083.54,150942.71,67924.23,0.0,0.0,0.0624999872383391,False
112,2017,GO,52,catalao,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,7,5556040.14,215807.89,75532.77,0.0,0.0,0.0387709524369207,False
113,2017,GO,52,catalao,Soja,Mapfre,SEM REGISTRO DE SINISTRO,23,5868105.06,320453.33,143298.6,0.0,0.0,0.0562804602490097,False
114,2017,GO,52,catalao,Soja,Sancor,SEM REGISTRO DE SINISTRO,5,2562026.06,150903.38,67906.52,0.0,0.0,0.0589000254188897,False
115,2017,GO,52,cavalcante,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,490067.2,34190.73,15385.83,0.0,0.0,0.0697674318950544,False
116,2017,GO,52,cezarina,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,57525.0,5771.67,2597.25,0.0,0.0,0.10033324641460199,False
117,2017,GO,52,cezarina,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,9,4073919.99,153539.49,53738.83,0.0,0.0,0.037758200906105,False
118,2017,GO,52,cezarina,Soja,Allianz,SEM REGISTRO DE SINISTRO,2,2086838.6,126365.69,50546.25,0.0,0.0,0.0605536437269671,False
119,2017,GO,52,cezarina,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,493974.0,31878.55,14345.35,0.0,0.0,0.0645348743051254,False
120,2017,GO,52,chapadao_do_ceu,Feijão,Mapfre,SEM REGISTRO DE SINISTRO,1,696726.16,25778.61,9022.51,0.0,0.0,0.0369996298115173,False
121,2017,GO,52,chapadao_do_ceu,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,219171.37,13698.21,6164.19,0.0,0.0,0.0624999971483502,False
122,2017,GO,52,chapadao_do_ceu,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,2,1299999.99,123651.19,55643.03,0.0,0.0,0.0951162996525724,False
123,2017,GO,52,chapadao_do_ceu,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,6,4264138.99,162516.92,56880.92,0.0,0.0,0.0381195796833658,False
124,2017,GO,52,cidade_ocidental,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1835865.6,71439.1,25003.68,0.0,0.0,0.0389130314523973,False
125,2017,GO,52,cidade_ocidental,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,422266.0,17935.58,8071.0,0.0,0.0,0.0424746013176529,False
126,2017,GO,52,cocalzinho_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,2065002.65,78140.11,27349.03,0.0,0.0,0.0378927258422542,False
127,2017,GO,52,cocalzinho_de_goias,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,950300.0,33217.0,14947.65,0.0,0.0,0.0349542249815848,False
128,2017,GO,52,corrego_do_ouro,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,569100.0,5696.57,2563.45,0.0,0.0,0.0100097873835881,False
129,2017,GO,52,corumba_de_goias,Feijão,Mapfre,SEM REGISTRO DE SINISTRO,1,510000.0,18869.81,6604.43,0.0,0.0,0.0369996274509804,False
130,2017,GO,52,corumba_de_goias,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,336287.07,31986.38,14393.87,0.0,0.0,0.0951162945396622,False
131,2017,GO,52,corumba_de_goias,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1747127.57,67038.4,23463.44,0.0,0.0,0.0382046944405381,False
132,2017,GO,52,corumba_de_goias,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,158007.0,9811.13,4415.01,0.0,0.0,0.0620930085375964,False
133,2017,GO,52,corumba_de_goias,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,493000.0,17232.0,7754.4,0.0,0.0,0.0349533468559838,False
134,2017,GO,52,corumbaiba,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1807706.85,66934.54,23427.08,0.0,0.0,0.0369752289370544,False
135,2017,GO,52,cristalina,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,7,3289976.64,151851.47,53148.01,0.0,0.0,0.0464591619626918,False
136,2017,GO,52,cristalina,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,114987.84,5522.62,2485.17,0.0,0.0,0.0480278610329579,False
137,2017,GO,52,cristalina,Milho 2ª safra,Aliança do Brasil,SECA,4,1211248.67,75703.02,34066.35,687872.74,9.08646365759253,0.0624999737052533,True
138,2017,GO,52,cristalina,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,15,5619747.26,351234.12,158055.35,0.0,0.0,0.0624999742836909,False
139,2017,GO,52,cristalina,Milho 2ª safra,Mapfre,SECA,2,425727.9,41043.59,18469.6,158246.98,3.85558329571073,0.09640803459179,True
140,2017,GO,52,cristalina,Milho 2ª safra,Mapfre,SEM REGISTRO DE SINISTRO,2,1103739.0,106409.31,47884.18,0.0,0.0,0.0964080366825853,False
141,2017,GO,52,cristalina,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,153555.58,14962.75,6733.24,0.0,0.0,0.0974419164708961,False
142,2017,GO,52,cristalina,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,44,24910561.75,966427.93,338534.88,0.0,0.0,0.039494741015747,False
143,2017,GO,52,cristalina,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,745051.56,30000.71,13500.31,0.0,0.0,0.0402666226213928,False
144,2017,GO,52,cristalina,Soja,Essor,SEM REGISTRO DE SINISTRO,6,3103685.36,192428.49,86592.82,0.0,0.0,0.0619999935057066,False
145,2017,GO,52,cristalina,Soja,Mapfre,SEM REGISTRO DE SINISTRO,18,4370110.83,253536.18,110034.82,0.0,0.0,0.0566902001699778,False
146,2017,GO,52,cristalina,Soja,Sancor,SEM REGISTRO DE SINISTRO,6,2246596.04,149398.6,67229.37,0.0,0.0,0.0664999808567299,False
147,2017,GO,52,cristalina,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,3,736111.0,45707.36,20568.31,0.0,0.0,0.0620930277602225,False
148,2017,GO,52,cristianopolis,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,40000.0,1347.25,606.26,0.0,0.0,0.03368125,False
149,2017,GO,52,crixas,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,64980.0,650.44,292.69,0.0,0.0,0.0100098491843644,False
150,2017,GO,52,crominia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,478757.86,17566.07,6148.12,0.0,0.0,0.0366909276434647,False
151,2017,GO,52,crominia,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,49305.85,3081.08,1386.48,0.0,0.0,0.0624891366845922,False
152,2017,GO,52,crominia,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,212044.2,12337.25,4934.9,0.0,0.0,0.0581824449808106,False
153,2017,GO,52,crominia,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,266150.0,17175.96,7729.18,0.0,0.0,0.0645348863422882,False
154,2017,GO,52,cumari,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1913722.95,74251.37,25987.98,0.0,0.0,0.0387542612181811,False
155,2017,GO,52,diorama,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,2,405000.0,4053.96,1824.28,0.0,0.0,0.0100097777777778,False
156,2017,GO,52,diorama,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,140000.0,10035.35,4014.14,0.0,0.0,0.0716810714285714,False
157,2017,GO,52,diorama,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,3,705295.94,42085.88,16834.27,0.0,0.0,0.0594390863761832,False
158,2017,GO,52,divinopolis_de_goias,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,238390.0,2386.24,1073.8,0.0,0.0,0.0100098158479802,False
159,2017,GO,52,doverlandia,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,911442.05,56965.12,25634.3,0.0,0.0,0.0624999633704994,False
160,2017,GO,52,doverlandia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,11,11400354.89,436303.6,152706.26,0.0,0.0,0.0378805312183668,False
161,2017,GO,52,doverlandia,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,1,224419.99,14310.48,5724.15,0.0,0.0,0.0637665120651685,False
162,2017,GO,52,edealina,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,180303.29,11268.95,5071.03,0.0,0.0,0.062499968802565996,False
163,2017,GO,52,edealina,Milho 2ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,937091.0,79444.89,35750.2,0.0,0.0,0.0847782019035505,False
164,2017,GO,52,edealina,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,2,1910204.0,199460.84,79420.65,0.0,0.0,0.10441860654623498,False
