ano,uf,nome_mun,cultura,seguradora,sinistro,apolices,valor_segurado,premios,subvencao,indenizacoes,sinistralidade,taxa,sinistro2
2017,GO,Abadia de Goiás,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,63000.0,738.89,332.5,0.0,0.0,0.0117284126984127,False
2017,MG,Abadia dos Dourados,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,121085.1,9384.09,4222.84,0.0,0.0,0.0774999566420641,False
2017,MG,Abadia dos Dourados,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,990100.35,69952.74,27981.1,0.0,0.0,0.0706521717722855,False
2017,GO,Abadiânia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,8,3859644.45,149510.55,52328.69,0.0,0.0,0.0385348690496815,False
2017,GO,Abadiânia,Soja,Mapfre,SEM REGISTRO DE SINISTRO,4,633490.91,44461.72,17784.67,0.0,0.0,0.0679448399769994,False
2017,GO,Abadiânia,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,199920.0,6987.0,3144.15,0.0,0.0,0.0349489795918367,False
2017,MG,Abaeté,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,50000.0,555.56,250.0,0.0,0.0,0.0111112,False
2017,PR,Abatiá,Milho 2ª safra,Allianz,SECA,1,55426.0,9107.61,4098.41,15883.84,1.74401846368037,0.164320174647277,True
2017,PR,Abatiá,Milho 2ª safra,Allianz,SEM REGISTRO DE SINISTRO,9,1048736.8,168697.79,75913.92,0.0,0.0,0.164584097000194,False
2017,PR,Abatiá,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,2,61756.96,11242.18,4412.03,0.0,0.0,0.180461254460191,False
2017,PR,Abatiá,Milho 2ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,71350.0,10469.29,4711.18,0.0,0.0,0.146731464611072,False
2017,PR,Abatiá,Milho 2ª safra,Sancor,SECA,1,30791.48,4557.14,2050.71,8709.06,1.9110801950346,0.148000031177456,True
2017,PR,Abatiá,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,4,184064.61,27241.55,12258.69,0.0,0.0,0.148000011450116,False
2017,PR,Abatiá,Soja,Allianz,SEM REGISTRO DE SINISTRO,12,1020447.61,66685.57,30008.39,0.0,0.0,0.0636077965309425,False
2017,PR,Abatiá,Soja,Essor,SEM REGISTRO DE SINISTRO,4,331511.57,38484.05,17317.82,0.0,0.0,0.113375119715777,False
2017,PR,Abatiá,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,235888.0,13232.0,5954.4,0.0,0.0,0.0560944176897511,False
2017,PR,Abatiá,Trigo,Essor,SECA,2,62283.6,7746.98,3486.14,11135.63,1.4374156122773,0.134464600839224,True
2017,PR,Abatiá,Trigo,Essor,SEM REGISTRO DE SINISTRO,3,123601.76,19590.87,8815.89,0.0,0.0,0.158499931699169,False
2017,PR,Abatiá,Trigo,Sancor,SEM REGISTRO DE SINISTRO,1,58883.44,9715.77,4372.1,0.0,0.0,0.165000040758488,False
2017,SC,Abdon Batista,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,150000.0,5535.0,1937.25,0.0,0.0,0.0369,False
2017,SC,Abelardo Luz,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,867010.65,78030.94,31212.37,0.0,0.0,0.0899999750804278,False
2017,SC,Abelardo Luz,Milho 1ª safra,Allianz,SEM REGISTRO DE SINISTRO,5,692447.31,41937.44,18871.79,0.0,0.0,0.062331918238613,False
2017,SC,Abelardo Luz,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,216192.75,12711.57,5720.2,0.0,0.0,0.0587973926045161,False
2017,SC,Abelardo Luz,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,62395.2,5359.56,2411.8,0.0,0.0,0.0858969920763136,False
2017,SC,Abelardo Luz,Milho 1ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,2,795217.0,69350.32,31207.64,0.0,0.0,0.0872093014331523,False
2017,SC,Abelardo Luz,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,16,2924285.72,275603.15,110799.89,0.0,0.0,0.0930434527633028,False
2017,SC,Abelardo Luz,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,131514.5,7531.16,3389.01,0.0,0.0,0.0572648643305491,False
2017,SC,Abelardo Luz,Soja,Fairfax,SEM REGISTRO DE SINISTRO,10,2263057.03,144146.63,64865.98,0.0,0.0,0.0619599952485755,False
2017,SC,Abelardo Luz,Soja,Mapfre,SEM REGISTRO DE SINISTRO,3,695400.08,50912.74,22910.72,0.0,0.0,0.0732136071537861,False
2017,SC,Abelardo Luz,Soja,Sancor,SEM REGISTRO DE SINISTRO,13,1293817.13,89274.11,40173.34,0.0,0.0,0.0690004092057699,False
2017,SC,Abelardo Luz,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,16,5318906.06,299145.26,134615.35,0.0,0.0,0.0561549453353672,False
2017,SC,Abelardo Luz,Trigo,Aliança do Brasil,SECA,2,123098.0,17233.72,7755.17,22551.56,1.3085717999364,0.14,True
2017,SC,Abelardo Luz,Trigo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,205728.64,28802.0,12960.9,0.0,0.0,0.139999953336589,False
2017,SC,Abelardo Luz,Trigo,Sancor,SECA,1,135986.59,19038.11,8567.15,8043.32,0.422485215181549,0.139999907343805,True
2017,MG,Abre Campo,Café,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,65000.0,2303.26,1036.46,0.0,0.0,0.0354347692307692,False
2017,MG,Abre Campo,Café,Mapfre,SEM REGISTRO DE SINISTRO,1,30000.0,496.12,223.25,0.0,0.0,0.0165373333333333,False
2017,TO,Abreulândia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,268423.19,12487.59,5619.42,0.0,0.0,0.0465220236746311,False
2017,TO,Abreulândia,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,786567.6,55059.73,24776.88,0.0,0.0,0.0699999974573069,False
2017,RS,Aceguá,Arroz,Essor,SEM REGISTRO DE SINISTRO,6,5602184.0,133857.41,46850.09,0.0,0.0,0.0237715033342108,False
2017,RS,Aceguá,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,578318.44,40283.75,16113.5,0.0,0.0,0.0691493423086757,False
2017,RS,Aceguá,Soja,Allianz,SEM REGISTRO DE SINISTRO,5,1004022.36,73340.81,33003.33,0.0,0.0,0.0706178992924803,False
2017,RS,Aceguá,Soja,Excelsior,SEM REGISTRO DE SINISTRO,3,480468.24,35710.33,16069.65,0.0,0.0,0.0770944137207072,False
2017,RS,Aceguá,Soja,Sancor,SECA,5,968206.02,78704.86,35417.18,458032.89,5.81962651353423,0.0818100108445437,True
2017,RS,Aceguá,Soja,Sancor,SEM REGISTRO DE SINISTRO,34,8809418.56,718218.17,323198.19,0.0,0.0,0.0812609204878341,False
2017,RS,Aceguá,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,2,814270.74,75305.78,33887.6,0.0,0.0,0.0920751786282164,False
2017,GO,Acreúna,Milho 2ª safra,Aliança do Brasil,SECA,1,103063.68,6441.48,2898.67,25260.91,3.92160031545545,0.0625,True
2017,GO,Acreúna,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,177498.56,11093.66,4992.14,0.0,0.0,0.0625,False
2017,GO,Acreúna,Milho 2ª safra,Swiss Re,SECA,1,428400.0,42959.01,19331.55,150324.25,3.49924846964583,0.100277801120448,True
2017,GO,Acreúna,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,3,1233600.0,123702.69,55666.21,0.0,0.0,0.100277796348975,False
2017,GO,Acreúna,Milho 2ª safra,Tokio Marine,SEM REGISTRO DE SINISTRO,1,375564.58,44390.62,19975.75,0.0,0.0,0.118197035513839,False
2017,GO,Acreúna,Soja,Aliança do Brasil,SECA,2,1658463.23,62163.82,21757.34,247760.8,3.98561092288087,0.0374827845716978,True
2017,GO,Acreúna,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,1574228.83,58458.79,20460.58,0.0,0.0,0.0373201348264823,False
2017,GO,Acreúna,Soja,Allianz,SECA,1,265840.8,16097.61,6439.03,106577.84,6.62072444294526,0.0605535719122121,True
2017,GO,Acreúna,Soja,Allianz,SEM REGISTRO DE SINISTRO,15,6165528.49,370588.74,148774.6,0.0,0.0,0.0627131086098052,False
2017,GO,Acreúna,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,1168181.55,108668.05,48900.62,0.0,0.0,0.0930232548185682,False
2017,GO,Acreúna,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,1,376451.07,23083.73,9233.47,0.0,0.0,0.0613193369326856,False
2017,GO,Acreúna,Sorgo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,195251.98,13858.64,6236.39,0.0,0.0,0.0709782302847838,False
2017,SP,Adamantina,Pecuário,Swiss Re,SEM REGISTRO DE SINISTRO,1,10800.0,737.1,331.7,0.0,0.0,0.06825,False
2017,SP,Adamantina,Soja,Essor,SEM REGISTRO DE SINISTRO,1,52531.2,5331.92,2399.36,0.0,0.0,0.101500060916179,False
2017,SP,Adolfo,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,35614.47,503.24,226.45,0.0,0.0,0.014130211680814,False
2017,BA,Adustina,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,76256.4,6050.77,2722.85,0.0,0.0,0.0793477006520108,False
2017,ES,Afonso Cláudio,Banana,Mapfre,SEM REGISTRO DE SINISTRO,1,156800.0,11995.08,5397.78,0.0,0.0,0.0764992346938776,False
2017,ES,Afonso Cláudio,Café,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,63996.1,2114.65,951.59,0.0,0.0,0.0330434198333961,False
2017,ES,Afonso Cláudio,Café,Mapfre,SEM REGISTRO DE SINISTRO,23,710179.95,13848.0,6231.51,0.0,0.0,0.0186128673150244,False
2017,ES,Afonso Cláudio,Tomate,Mapfre,SEM REGISTRO DE SINISTRO,1,356400.0,9315.02,4191.75,0.0,0.0,0.0261364197530864,False
2017,SC,Agrolândia,Milho 1ª safra,Sancor,SECA,1,13599.15,772.43,347.59,3818.51,4.94350297114302,0.0567998735215069,True
2017,SC,Agrolândia,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,3,40797.45,2317.3,1042.79,0.0,0.0,0.0568000165042995,False
2017,SC,Agronômica,Cebola,Essor,SEM REGISTRO DE SINISTRO,1,10000.2,942.02,423.91,0.0,0.0,0.09420011599768,False
2017,SC,Agronômica,Soja,Essor,SEM REGISTRO DE SINISTRO,1,14000.0,515.2,180.32,0.0,0.0,0.0368,False
2017,SC,Agronômica,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,8189.75,709.63,283.85,0.0,0.0,0.0866485545956836,False
2017,MT,Água Boa,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,7,3186743.74,246972.61,111137.67,0.0,0.0,0.0774999847709373,False
2017,MT,Água Boa,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,728972.4,84389.27,37975.17,0.0,0.0,0.115764698361694,False
2017,MT,Água Boa,Soja,Aliança do Brasil,INUNDAÇÃO/TROMBA D´ÁGUA,3,1055081.2,39101.12,13685.4,484153.49,12.3820875207667,0.0370598184765305,True
2017,MT,Água Boa,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,19,9354965.73,363320.62,127162.23,0.0,0.0,0.0387889722219177,False
2017,MT,Água Boa,Soja,Mapfre,SEM REGISTRO DE SINISTRO,12,3169724.46,145251.97,61877.52,0.0,0.0,0.0455449053884477,False
2017,MT,Água Boa,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,648351.6,31120.88,14004.39,0.0,0.0,0.0480000049355936,False
2017,MS,Água Clara,Floresta,Fairfax,SEM REGISTRO DE SINISTRO,2,13728000.0,190141.0,48000.0,0.0,0.0,0.0138325337381916,False
2017,MS,Água Clara,Floresta,Mapfre,SEM REGISTRO DE SINISTRO,1,2867453.62,58448.91,23999.12,0.0,0.0,0.0203835589849924,False
2017,MS,Água Clara,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,2,1400504.52,14018.74,6308.43,0.0,0.0,0.0100097782478283,False
2017,MS,Água Clara,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,896421.92,44236.47,19906.42,0.0,0.0,0.0493478227532159,False
2017,MG,Água Comprida,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,183344.0,9435.75,4246.08,0.0,0.0,0.0514647329609914,False
2017,MG,Água Comprida,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,2087404.43,135761.71,54304.68,0.0,0.0,0.0634353164909199,False
2017,MG,Água Comprida,Soja,Allianz,SEM REGISTRO DE SINISTRO,5,204000.0,9608.51,4323.78,0.0,0.0,0.0471003188798555,False
2017,MG,Água Comprida,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,2,253649.7,14822.7,6670.21,0.0,0.0,0.0540697723573155,False
2017,SC,Água Doce,Batata,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,150261.37,12020.9,5409.4,0.0,0.0,0.0799999361113239,False
2017,SC,Água Doce,Cebola,Essor,SEM REGISTRO DE SINISTRO,1,279997.2,33375.71,15019.07,0.0,0.0,0.119200156287277,False
2017,SC,Água Doce,Maçã,Essor,SEM REGISTRO DE SINISTRO,6,2855028.7,373437.76,161301.14,0.0,0.0,0.130800001399375,False
2017,SC,Água Doce,Maçã,Mapfre,GRANIZO,1,240570.0,27791.97,12506.38,134618.43,4.84378869148175,0.115525501932909,True
2017,SC,Água Doce,Maçã,Mapfre,SEM REGISTRO DE SINISTRO,4,4369710.0,480300.28,177816.91,0.0,0.0,0.112900175088803,False
2017,SC,Água Doce,Maçã,Sancor,SEM REGISTRO DE SINISTRO,2,777500.0,101697.45,45763.85,0.0,0.0,0.130800582010582,False
2017,SC,Água Doce,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,61240.82,4859.32,2186.69,0.0,0.0,0.0793477291780221,False
2017,SC,Água Doce,Milho 1ª safra,Allianz,SEM REGISTRO DE SINISTRO,4,815641.51,14628.28,5446.47,0.0,0.0,0.0255082539405955,False
2017,SC,Água Doce,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,608930.91,48714.47,21921.51,0.0,0.0,0.079999992430255,False
2017,SC,Água Doce,Soja,Allianz,SEM REGISTRO DE SINISTRO,6,829688.22,28456.72,11978.25,0.0,0.0,0.0239679029962738,False
2017,SC,Água Doce,Soja,Essor,CHUVA EXCESSIVA,1,295305.05,28792.24,12956.51,194268.35,6.74724682761744,0.0974999919574691,True
2017,SC,Água Doce,Soja,Essor,SEM REGISTRO DE SINISTRO,1,265020.0,9752.74,3413.46,0.0,0.0,0.0368000150932005,False
2017,SC,Água Doce,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,93859.0,6871.75,3092.28,0.0,0.0,0.0732135437198351,False
2017,SC,Água Doce,Soja,Sancor,SEM REGISTRO DE SINISTRO,3,1152533.51,42528.47,14884.97,0.0,0.0,0.036899989778182,False
2017,SC,Água Doce,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,5,2389013.2,175171.95,78827.37,0.0,0.0,0.0758107975564322,False
2017,ES,Água Doce do Norte,Café,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,205181.29,6779.89,3050.95,0.0,0.0,0.0330434126833743,False
2017,GO,Água Fria de Goiás,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,4,381092.4,18921.42,8514.61,0.0,0.0,0.0485439930836316,False
2017,GO,Água Fria de Goiás,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,207716.8,12982.3,5842.04,0.0,0.0,0.0625,False
2017,GO,Água Fria de Goiás,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,21,13599653.02,519978.89,181992.6,0.0,0.0,0.038513626456448,False
2017,GO,Água Fria de Goiás,Soja,Mapfre,SECA,1,99661.29,5270.35,2371.65,53906.74,10.228303623099,0.0528826187178593,True
2017,GO,Água Fria de Goiás,Soja,Mapfre,SEM REGISTRO DE SINISTRO,3,1081200.0,63296.44,28483.39,0.0,0.0,0.0551370186949575,False
2017,GO,Água Limpa,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,147342.72,5733.55,2006.74,0.0,0.0,0.0389130185732963,False
2017,PE,Água Preta,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,324531.99,4550.49,2047.71,0.0,0.0,0.0140216995046073,False
2017,RS,Água Santa,Cevada,Essor,SEM REGISTRO DE SINISTRO,1,21000.0,2391.9,837.17,0.0,0.0,0.1139,False
2017,RS,Água Santa,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,374579.44,29966.34,13484.85,0.0,0.0,0.0799998912512874,False
2017,RS,Água Santa,Soja,Allianz,SEM REGISTRO DE SINISTRO,2,674782.81,11066.39,3873.22,0.0,0.0,0.0163999070649345,False
2017,RS,Água Santa,Soja,Essor,SEM REGISTRO DE SINISTRO,2,165149.34,12980.74,5841.33,0.0,0.0,0.0786000247217826,False
2017,RS,Água Santa,Soja,Sancor,SEM REGISTRO DE SINISTRO,9,354545.55,27496.09,12373.26,0.0,0.0,0.0780333243572785,False
2017,RS,Água Santa,Trigo,Essor,SEM REGISTRO DE SINISTRO,4,81920.06,9782.13,3919.94,0.0,0.0,0.119599944869285,False
2017,SP,Aguaí,Abacate,Mapfre,SEM REGISTRO DE SINISTRO,1,58800.0,4692.19,2111.48,0.0,0.0,0.079799149659864,False
2017,SP,Aguaí,Cana-de-açúcar,Aliança do Brasil,SECA,1,198777.39,3003.26,1351.46,81319.83,27.0771861244115,0.0151086599939762,True
2017,SP,Aguaí,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,308182.0,6230.63,2803.78,0.0,0.0,0.0202173716576767,False
2017,SP,Aguaí,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,1487628.72,78881.38,31552.54,0.0,0.0,0.0586269608303199,False
2017,SP,Aguaí,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,167982.51,10857.18,4342.87,0.0,0.0,0.0646328001647314,False
2017,SP,Aguaí,Tomate,Mapfre,SEM REGISTRO DE SINISTRO,1,1114800.0,67744.5,30485.02,0.0,0.0,0.0607682992465016,False
2017,SP,Aguaí,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,5,3098722.8,194606.0,87572.7,0.0,0.0,0.0628018944686814,False
2017,MG,Aguanil,Café,Swiss Re,SEM REGISTRO DE SINISTRO,1,90090.0,756.76,340.54,0.0,0.0,0.0084000444000444,False
2017,RS,Águas Claras,Arroz,Essor,GRANIZO,1,1219400.0,37191.75,13017.11,46734.75,1.2565891629192,0.0305000410037723,True
2017,RS,Águas Claras,Arroz,Essor,SEM REGISTRO DE SINISTRO,4,2083873.6,53041.96,18564.68,0.0,0.0,0.0256249967281408,False
2017,SP,Águas da Prata,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,98542.17,7165.72,3224.57,0.0,0.0,0.0727173078884683,False
2017,SP,Águas de Santa Bárbara,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1160879.12,16656.08,7495.22,0.0,0.0,0.0143478145515758,False
2017,SP,Águas de Santa Bárbara,Feijão,Mapfre,SEM REGISTRO DE SINISTRO,1,242555.0,8974.44,3141.05,0.0,0.0,0.0369996083362536,False
2017,SP,Águas de Santa Bárbara,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,194586.48,6408.66,2883.89,0.0,0.0,0.0329347650463691,False
2017,SP,Águas de Santa Bárbara,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,6,713689.73,134119.29,60353.67,0.0,0.0,0.186583304467033,False
2017,SP,Águas de Santa Bárbara,Milho 2ª safra,Fairfax,SEM REGISTRO DE SINISTRO,1,135585.46,20337.83,9152.02,0.0,0.0,0.150000081129643,False
2017,SP,Águas de Santa Bárbara,Milho 2ª safra,Mapfre,SEM REGISTRO DE SINISTRO,3,962472.0,130625.84,55633.09,0.0,0.0,0.134413195033109,False
2017,SP,Águas de Santa Bárbara,Milho 2ª safra,Tokio Marine,SEM REGISTRO DE SINISTRO,1,60008.09,10924.02,4915.75,0.0,0.0,0.182042454609037,False
2017,SP,Águas de Santa Bárbara,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,173911.17,12075.44,4830.18,0.0,0.0,0.0699512263430375,False
2017,SP,Águas de Santa Bárbara,Soja,Essor,SEM REGISTRO DE SINISTRO,2,263937.55,13348.46,6006.81,0.0,0.0,0.0545999241582827,False
2017,SP,Águas de Santa Bárbara,Soja,Excelsior,SEM REGISTRO DE SINISTRO,2,445208.4,23610.89,10624.9,0.0,0.0,0.0530333451044235,False
2017,SP,Águas de Santa Bárbara,Soja,Tokio Marine,SEM REGISTRO DE SINISTRO,7,1213914.59,101116.35,40446.19,0.0,0.0,0.0833252213806534,False
2017,SP,Águas de Santa Bárbara,Trigo,Essor,SEM REGISTRO DE SINISTRO,1,23716.0,3393.75,1187.81,0.0,0.0,0.143099595209985,False
2017,SC,Águas Frias,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,112483.18,8925.29,4016.38,0.0,0.0,0.0793477744850386,False
2017,RS,Agudo,Arroz,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,293846.16,11210.86,4484.34,0.0,0.0,0.0381521428040936,False
2017,RS,Agudo,Arroz,Essor,SEM REGISTRO DE SINISTRO,1,182000.0,6461.01,2261.35,0.0,0.0,0.0355000549450549,False
2017,RS,Agudo,Arroz,Swiss Re,SEM REGISTRO DE SINISTRO,1,166527.0,2517.27,881.04,0.0,0.0,0.0151162874488822,False
2017,SP,Agudos,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,775431.7,16014.34,7206.44,0.0,0.0,0.020652149358605,False
2017,SP,Agudos,Floresta,Allianz,SEM REGISTRO DE SINISTRO,1,378590.0,4467.26,2010.26,0.0,0.0,0.0117997305792546,False
2017,PR,Agudos do Sul,Maçã,Essor,SEM REGISTRO DE SINISTRO,2,468078.0,53688.55,24159.85,0.0,0.0,0.114700006049562,False
2017,MG,Aiuruoca,Milho 1ª safra,Mapfre,SEM REGISTRO DE SINISTRO,1,21900.0,889.16,311.2,0.0,0.0,0.0406009132420091,False
2017,RS,Ajuricaba,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,95110.57,6856.23,2742.49,0.0,0.0,0.0720869404946264,False
2017,RS,Ajuricaba,Milho 1ª safra,Allianz,SEM REGISTRO DE SINISTRO,2,40141.49,3191.05,1435.95,0.0,0.0,0.0794951085251091,False
2017,RS,Ajuricaba,Soja,Essor,SEM REGISTRO DE SINISTRO,1,59479.03,6031.17,2714.03,0.0,0.0,0.101399938768336,False
2017,RS,Ajuricaba,Trigo,Essor,SEM REGISTRO DE SINISTRO,18,940440.0,103847.32,36346.56,0.0,0.0,0.110116674173187,False
2017,RS,Ajuricaba,Trigo,Sancor,CHUVA EXCESSIVA,1,34890.48,5634.82,2535.67,17521.19,3.10944981383611,0.161500214385127,True
2017,RS,Ajuricaba,Trigo,Sancor,SEM REGISTRO DE SINISTRO,1,73390.32,11852.55,5333.65,0.0,0.0,0.161500181495325,False
2017,SP,Alambari,Soja,Essor,SEM REGISTRO DE SINISTRO,1,165366.36,10451.14,4703.01,0.0,0.0,0.0631999156297569,False
2017,SP,Alambari,Uva,Porto Seguro,SEM REGISTRO DE SINISTRO,1,45000.0,6203.0,2791.35,0.0,0.0,0.137844444444444,False
2017,MG,Albertina,Café,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,387297.57,13723.8,6175.7,0.0,0.0,0.035434766800379,False
2017,RS,Alegrete,Arroz,Aliança do Brasil,SEM REGISTRO DE SINISTRO,35,14614752.74,557584.39,223033.75,0.0,0.0,0.0381521572127672,False
2017,RS,Alegrete,Arroz,Essor,SEM REGISTRO DE SINISTRO,5,3360013.66,118526.95,48187.21,0.0,0.0,0.0381799999533924,False
2017,RS,Alegrete,Arroz,Mapfre,SEM REGISTRO DE SINISTRO,3,1812080.0,83617.95,37628.06,0.0,0.0,0.0434687455363805,False
2017,RS,Alegrete,Arroz,Swiss Re,SEM REGISTRO DE SINISTRO,9,7654584.0,115708.86,40498.1,0.0,0.0,0.0151162844928995,False
2017,RS,Alegrete,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1780617.26,142449.38,64102.22,0.0,0.0,0.0799999971368423,False
2017,RS,Alegrete,Soja,Allianz,SEM REGISTRO DE SINISTRO,1,219824.42,19521.83,8784.81,0.0,0.0,0.0888064665427071,False
2017,RS,Alegrete,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,475000.0,38173.01,17177.85,0.0,0.0,0.0803642315789474,False
2017,RS,Alegrete,Soja,Sancor,SEM REGISTRO DE SINISTRO,8,1259366.86,97679.82,43615.55,0.0,0.0,0.0834958546381747,False
2017,RS,Alegrete,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,1,550560.4,42360.78,19062.35,0.0,0.0,0.0769412039078728,False
2017,RS,Alegrete,Trigo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,141120.0,22579.2,10160.64,0.0,0.0,0.16,False
2017,RS,Alegrete,Trigo,Essor,SEM REGISTRO DE SINISTRO,1,1572900.0,179153.31,62703.66,0.0,0.0,0.1139,False
2017,RS,Alegrete,Trigo,Sancor,SECA,1,61596.48,10471.4,4712.13,30269.07,2.89064212999217,0.16999997402449,True
2017,RS,Alegria,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,59241.93,4700.71,2115.32,0.0,0.0,0.079347684992707,False
2017,RS,Alegria,Trigo,Aliança do Brasil,CHUVA EXCESSIVA,1,126400.0,20224.0,9100.8,55780.32,2.758125,0.16,True
2017,RS,Alegria,Trigo,Essor,CHUVA EXCESSIVA,2,41731.5,6326.49,2846.93,9217.39,1.45695164301216,0.151599886891172,True
2017,MG,Além Paraíba,Pecuário,Mapfre,SEM REGISTRO DE SINISTRO,1,34128.0,341.61,153.72,0.0,0.0,0.0100096694796062,False
2017,GO,Alexânia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1486707.47,56660.88,19831.31,0.0,0.0,0.0383185195826138,False
2017,GO,Alexânia,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,950300.0,33210.0,14944.5,0.0,0.0,0.0349468588866674,False
2017,MG,Alfenas,Café,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,215408.1,7632.93,3434.81,0.0,0.0,0.0354347307027819,False
2017,SC,Alfredo Wagner,Arroz,Essor,SEM REGISTRO DE SINISTRO,4,185080.0,8270.3,2144.15,0.0,0.0,0.0446850011091393,False
2017,SC,Alfredo Wagner,Cebola,Essor,GRANIZO,2,90008.0,8328.71,3747.92,6912.07,0.829908833420782,0.0916999400159958,True
2017,SC,Alfredo Wagner,Cebola,Essor,SEM REGISTRO DE SINISTRO,96,6079354.88,556684.5,250508.04,0.0,0.0,0.092116678208701,False
2017,SC,Alfredo Wagner,Cebola,Mapfre,SEM REGISTRO DE SINISTRO,14,826000.0,75359.21,33911.58,0.0,0.0,0.0914276111678005,False
